사업장명,업태구분명,소재지전화,소재지전체주소,도로명전체주소,좌표정보(x),좌표정보(y),영업상태명,naver_map_url,구,동,검색어,검색어2
새벽집,한식,051-817-7141,부산광역시 부산진구 부전동 515-13번지 지상1층,"부산광역시 부산진구 부전로 52, 지상1층 (부전동)",387218.144732906,185896.551726839,영업/정상,,부산진구,부전동,부전동 새벽집,부전동 새벽집 051-817-7141
소풍나라,한식,051-8524470,부산광역시 부산진구 양정동 393-3번지,부산광역시 부산진구 동평로420번길 19-1 (양정동),388517.087659216,187862.156185193,영업/정상,,부산진구,양정동,양정동 소풍나라,양정동 소풍나라 051-8524470
49포차,분식,051-8966022,부산광역시 부산진구 당감동 305-4,"부산광역시 부산진구 당감로50번길 13-1, 1층 (당감동)",385762.857731658,187134.141932358,영업/정상,,부산진구,당감동,당감동 49포차,당감동 49포차 051-8966022
해금,한식,,부산광역시 부산진구 당감동 305-4번지,,385762.857731658,187134.141932358,영업/정상,,부산진구,당감동,당감동 해금,당감동 해금 
오얼왓에버(Or Whatever),기타,051-8079736,부산광역시 부산진구 전포동 349-35번지,부산광역시 부산진구 전포대로186번길 33 (전포동),388317.401161371,185735.815059438,영업/정상,,부산진구,전포동,전포동 오얼왓에버(Or Whatever),전포동 오얼왓에버(Or Whatever) 051-8079736
(주)시골한우시골돼지,한식,051-8069191,부산광역시 부산진구 부전동 522-12 1~2층,"부산광역시 부산진구 서면로 17, 1~2층 (부전동)",387426.630152706,185618.536484886,영업/정상,,부산진구,부전동,부전동 (주)시골한우시골돼지,부전동 (주)시골한우시골돼지 051-8069191
지니프레쉬,기타,,부산광역시 부산진구 개금동 540-99,부산광역시 부산진구 복지로 51 (개금동),384088.860896432,185134.283680357,영업/정상,,부산진구,개금동,개금동 지니프레쉬,개금동 지니프레쉬 
매화,횟집,051-8068396,"부산광역시 부산진구 초읍동 281-2번지 ,28 (1층)","부산광역시 부산진구 새싹로 273 (초읍동,,28 (1층))",386406.2806697,188721.459351121,영업/정상,,부산진구,초읍동,초읍동 매화,초읍동 매화 051-8068396
거제식당,한식,,부산광역시 부산진구 범천동 875-21,부산광역시 부산진구 신천대로65번길 72 (범천동),387474.301136662,185036.933796167,영업/정상,,부산진구,범천동,범천동 거제식당,범천동 거제식당 
남도 가정식 추어탕,한식,051-8024648,부산광역시 부산진구 부전동 266-3번지 (1층),"부산광역시 부산진구 새싹로8번길 30 (부전동,(1층))",387611.29495228,186424.726339193,영업/정상,,부산진구,부전동,부전동 남도 가정식 추어탕,부전동 남도 가정식 추어탕 051-8024648
삼태기왕족발,한식,051-8924505,부산광역시 부산진구 당감동 319-4번지,부산광역시 부산진구 당감로64번길 16 (당감동),385756.274345334,187286.000057799,영업/정상,,부산진구,당감동,당감동 삼태기왕족발,당감동 삼태기왕족발 051-8924505
금소라식당,한식,,부산광역시 부산진구 범전동 212-159번지,부산광역시 부산진구 새싹로 72-1 (범전동),387136.456386034,186886.872127863,영업/정상,,부산진구,범전동,범전동 금소라식당,범전동 금소라식당 
가야밀면,한식,051--8062124,부산광역시 부산진구 초읍동 178-17 (1층),"부산광역시 부산진구 성지로 118, 1층 (초읍동)",386790.850988731,188743.17123377,영업/정상,,부산진구,초읍동,초읍동 가야밀면,초읍동 가야밀면 051--8062124
60계치킨부산양정점,통닭(치킨),051-8625018,부산광역시 부산진구 양정동 336-2번지,부산광역시 부산진구 연수로 12 (양정동),388753.991348985,187979.251911813,영업/정상,,부산진구,양정동,양정동 60계치킨부산양정점,양정동 60계치킨부산양정점 051-8625018
뚜레박,한식,051-891-6725,부산광역시 부산진구 가야동 427-13,부산광역시 부산진구 대학로 67 (가야동),385336.6659931,185284.111283501,영업/정상,,부산진구,가야동,가야동 뚜레박,가야동 뚜레박 051-891-6725
늘찬돼지국밥,한식,070-73179253,부산광역시 부산진구 당감동 738-3 아시아드빌딩상가,"부산광역시 부산진구 당감서로 84, 아시아드빌딩상가 2층 207,208,209,218,219,220호 (당감동)",385544.179921632,187289.073170804,영업/정상,,부산진구,당감동,당감동 늘찬돼지국밥,당감동 늘찬돼지국밥 070-73179253
해물아구찜,한식,051-8044174,부산광역시 부산진구 연지동 33-13번지,부산광역시 부산진구 동평로275번길 58 (연지동),387218.384764506,187957.913690379,영업/정상,,부산진구,연지동,연지동 해물아구찜,연지동 해물아구찜 051-8044174
크라운호프 부산당감점,식육(숯불구이),051-8967691,부산광역시 부산진구 당감동 409-17,부산광역시 부산진구 동평로 78 (당감동),385623.374050522,187006.250324319,영업/정상,,부산진구,당감동,당감동 크라운호프 부산당감점,당감동 크라운호프 부산당감점 051-8967691
유가네,한식,051-808-8895,부산광역시 부산진구 부전동 242-21번지,부산광역시 부산진구 서면로 50 (부전동),387459.861721264,185939.124854686,영업/정상,,부산진구,부전동,부전동 유가네,부전동 유가네 051-808-8895
국앤밥,한식,051-8949995,부산광역시 부산진구 개금동 566-19번지,부산광역시 부산진구 엄광로44번길 34 (개금동),384136.006566936,184933.774193032,영업/정상,,부산진구,개금동,개금동 국앤밥,개금동 국앤밥 051-8949995
튀김식당,한식,051-8920415,부산광역시 부산진구 가야동 343-2번지,부산광역시 부산진구 대학로 32-1 (가야동),385450.893876564,185627.283214386,영업/정상,,부산진구,가야동,가야동 튀김식당,가야동 튀김식당 051-8920415
중앙동실비집쭈꾸미,한식,051-8068982,부산광역시 부산진구 부전동 233-17번지,부산광역시 부산진구 신천대로62번길 39 (부전동),387488.792348427,185647.944970344,영업/정상,,부산진구,부전동,부전동 중앙동실비집쭈꾸미,부전동 중앙동실비집쭈꾸미 051-8068982
라틴피버,호프/통닭,051-8190880,부산광역시 부산진구 부전동 534-7,부산광역시 부산진구 서면로 4 (부전동),387478.463377043,185469.323568864,영업/정상,,부산진구,부전동,부전동 라틴피버,부전동 라틴피버 051-8190880
한양식육식당,한식,051-8927266,부산광역시 부산진구 당감동 516-1 (1층),"부산광역시 부산진구 백양대로136번길 21 (당감동,(1층))",385266.323890823,186530.908285144,영업/정상,,부산진구,당감동,당감동 한양식육식당,당감동 한양식육식당 051-8927266
한바다횟집,횟집,151-891-1353,부산광역시 부산진구 개금동 208-9번지,부산광역시 부산진구 백양대로 267 (개금동),384206.339089899,185863.233766874,영업/정상,,부산진구,개금동,개금동 한바다횟집,개금동 한바다횟집 151-891-1353
양지식당,한식,051-8957977,부산광역시 부산진구 당감동 296-6,부산광역시 부산진구 백양대로60번길 70 (당감동),385977.789265401,187046.486920976,영업/정상,,부산진구,당감동,당감동 양지식당,당감동 양지식당 051-8957977
대한냉면,냉면집,,부산광역시 부산진구 양정동 365-17 (1층),부산광역시 부산진구 양지로14번길 7 (양정동),388488.387247666,187488.905728592,영업/정상,,부산진구,양정동,양정동 대한냉면,양정동 대한냉면 
닭판오분전,통닭(치킨),,부산광역시 부산진구 양정동 361-28번지 (2층),"부산광역시 부산진구 양지로 17, 2층 (양정동)",388524.941556895,187495.437047741,영업/정상,,부산진구,양정동,양정동 닭판오분전,양정동 닭판오분전 
유쾌한빈대떡,기타,051-894-0808,부산광역시 부산진구 당감동 751-19번지 (1층),"부산광역시 부산진구 당감서로 75-1, 1층 (당감동)",385483.773764494,187240.11414978,영업/정상,,부산진구,당감동,당감동 유쾌한빈대떡,당감동 유쾌한빈대떡 051-894-0808
놀부개금점,한식,,부산광역시 부산진구 개금동 371-19 1층,"부산광역시 부산진구 백양대로238번길 35 (개금동,1층)",384279.647870053,186226.875286424,영업/정상,,부산진구,개금동,개금동 놀부개금점,개금동 놀부개금점 
친치쿠린부산점,한식,051-8030403,부산광역시 부산진구 부전동 519-56번지 지상1층,"부산광역시 부산진구 중앙대로691번가길 18, 지상1층 (부전동)",387256.087832615,185930.927491596,영업/정상,,부산진구,부전동,부전동 친치쿠린부산점,부전동 친치쿠린부산점 051-8030403
동보성,중국식,051-8161649,"부산광역시 부산진구 부전동 474-80 유원O/T 지하102호, 101호","부산광역시 부산진구 서면문화로 27 (부전동,유원O/T 지하102호, 101호)",387225.613588405,186408.726533861,영업/정상,,부산진구,부전동,부전동 동보성,부전동 동보성 051-8161649
해적해물칼국수양정점,한식,,부산광역시 부산진구 양정동 350-70,부산광역시 부산진구 양지로5번길 48 (양정동),388612.102726678,187779.12160125,영업/정상,,부산진구,양정동,양정동 해적해물칼국수양정점,양정동 해적해물칼국수양정점 
본동아구찜,한식,051-8920678,부산광역시 부산진구 개금동 371-32 외37번지,"부산광역시 부산진구 백양대로238번길 30 (개금동,외37번지)",384316.290136428,186230.133688343,영업/정상,,부산진구,개금동,개금동 본동아구찜,개금동 본동아구찜 051-8920678
짬뽕면가,중국식,051816-8084,부산광역시 부산진구 부암동 80-64번지,부산광역시 부산진구 시민공원로19번길 38-8 (부암동),386882.481997821,187001.232223295,영업/정상,,부산진구,부암동,부암동 짬뽕면가,부암동 짬뽕면가 051816-8084
요리하는집,통닭(치킨),051-805-5888,부산광역시 부산진구 부암동 388-1,부산광역시 부산진구 당감로64번길 36 (부암동),385842.642904038,187318.172966619,영업/정상,,부산진구,부암동,부암동 요리하는집,부암동 요리하는집 051-805-5888
영자면옥손칼국수,분식,051-8092136,부산광역시 부산진구 부전동 263-25번지 (1층),"부산광역시 부산진구 새싹로8번길 29, 1층 (부전동)",387584.877741872,186435.347288192,영업/정상,,부산진구,부전동,부전동 영자면옥손칼국수,부전동 영자면옥손칼국수 051-8092136
황령산식당,한식,051-8190656,부산광역시 부산진구 전포동 367-18번지,부산광역시 부산진구 전포대로132번길 54-1 (전포동),388439.829862616,185385.524876724,영업/정상,,부산진구,전포동,전포동 황령산식당,전포동 황령산식당 051-8190656
다정한족발,한식,051-818-7336,부산광역시 부산진구 부전동 477-1번지 (1층),"부산광역시 부산진구 부전로96번길 32 (부전동,(1층))",387305.620056032,186319.276267135,영업/정상,,부산진구,부전동,부전동 다정한족발,부전동 다정한족발 051-818-7336
중화반점,중국식,051-864-6531,부산광역시 부산진구 양정동 337-10 (1층),"부산광역시 부산진구 중앙대로928번길 17, 1층 (양정동)",388692.637194337,187860.012167429,영업/정상,,부산진구,양정동,양정동 중화반점,양정동 중화반점 051-864-6531
(주)인생에프엔비루이팡서면2호점,중국식,051-8062541,부산광역시 부산진구 부전동 519-10 지상1층,"부산광역시 부산진구 가야대로784번길 46-5, 1층 (부전동)",387356.563407126,185948.105694492,영업/정상,,부산진구,부전동,부전동 (주)인생에프엔비루이팡서면2호점,부전동 (주)인생에프엔비루이팡서면2호점 051-8062541
좋은식당,한식,051-8184243,부산광역시 부산진구 전포동 356-20,부산광역시 부산진구 전포대로176번길 15 (전포동),388229.549432631,185638.991537291,영업/정상,,부산진구,전포동,전포동 좋은식당,전포동 좋은식당 051-8184243
삼성횟집,횟집,051-644-8693,부산광역시 부산진구 범천동 869-3,부산광역시 부산진구 신천대로65번길 29 (범천동),387483.122055855,185254.304588238,영업/정상,,부산진구,범천동,범천동 삼성횟집,범천동 삼성횟집 051-644-8693
카트눅(천탁 서면3호점),한식,051-8047700,부산광역시 부산진구 부전동 198-14 지상1층,"부산광역시 부산진구 신천대로50번길 72, 지상1층 (부전동)",387662.133180325,185801.635536551,영업/정상,,부산진구,부전동,부전동 카트눅(천탁 서면3호점),부전동 카트눅(천탁 서면3호점) 051-8047700
라붐호프,한식,051-8165759,부산광역시 부산진구 부암동 346-9,부산광역시 부산진구 백양순환로164번길 5 (부암동),385908.154463393,187149.991976699,영업/정상,,부산진구,부암동,부암동 라붐호프,부암동 라붐호프 051-8165759
부잣집밀면,한식,0518670122,부산광역시 부산진구 부전동 266-31번지 (1층),"부산광역시 부산진구 새싹로8번길 32 (부전동,(1층))",387619.222324309,186433.354439561,영업/정상,,부산진구,부전동,부전동 부잣집밀면,부전동 부잣집밀면 0518670122
대성오비,한식,051-868-8250,부산광역시 부산진구 양정동 320-21번지 (1층),"부산광역시 부산진구 동평로405번길 5, 1층 (양정동)",388455.865306042,188073.68956416,영업/정상,,부산진구,양정동,양정동 대성오비,양정동 대성오비 051-868-8250
생생도매횟집,횟집,051-895-9296,부산광역시 부산진구 개금동 173-2번지,부산광역시 부산진구 가야공원로14번길 85 (개금동),384446.171036305,185517.63789838,영업/정상,,부산진구,개금동,개금동 생생도매횟집,개금동 생생도매횟집 051-895-9296
경북식당,한식,051-8057567,부산광역시 부산진구 부전동 521-18,부산광역시 부산진구 부전로20번길 40-8 (부전동),387373.039503997,185771.085172904,영업/정상,,부산진구,부전동,부전동 경북식당,부전동 경북식당 051-8057567
황금덜미,한식,051-8082001,부산광역시 부산진구 부전동 233-14,"부산광역시 부산진구 신천대로62번길 47, 1층 (부전동)",387490.074740118,185689.476957978,영업/정상,,부산진구,부전동,부전동 황금덜미,부전동 황금덜미 051-8082001
부전곰탕설렁탕,한식,051-8075778,부산광역시 부산진구 부전동 263-22번지,부산광역시 부산진구 새싹로8번길 31 (부전동),387596.461828573,186446.730427127,영업/정상,,부산진구,부전동,부전동 부전곰탕설렁탕,부전동 부전곰탕설렁탕 051-8075778
수제맥주집,기타,051-614-3780,부산광역시 부산진구 양정동 394-20,부산광역시 부산진구 거제대로36번길 30 (양정동),388438.257652893,187785.189926068,영업/정상,,부산진구,양정동,양정동 수제맥주집,양정동 수제맥주집 051-614-3780
서면산오징어,한식,,부산광역시 부산진구 부전동 475-5번지,부산광역시 부산진구 서면문화로 11-2 (부전동),387372.985757724,186322.600533012,영업/정상,,부산진구,부전동,부전동 서면산오징어,부전동 서면산오징어 
족보잇는국밥,한식,051-8192100,부산광역시 부산진구 부전동 405-33,부산광역시 부산진구 부전로 121-3 (부전동),387157.734471213,186577.32685051,영업/정상,,부산진구,부전동,부전동 족보잇는국밥,부전동 족보잇는국밥 051-8192100
우리식당,한식,,부산광역시 부산진구 전포동 588-6번지,부산광역시 부산진구 동성로 130 (전포동),388070.313685213,186596.285101665,영업/정상,,부산진구,전포동,전포동 우리식당,전포동 우리식당 
홍두깨칼국수,분식,051-6474165,부산광역시 부산진구 범천동 875-1,부산광역시 부산진구 신천대로65번길 68 (범천동),387468.170090643,185043.353406104,영업/정상,,부산진구,범천동,범천동 홍두깨칼국수,범천동 홍두깨칼국수 051-6474165
미르대구탕,한식,051-8063540,부산광역시 부산진구 부전동 439-23번지,부산광역시 부산진구 부전로65번길 23 (부전동),387045.458263792,185996.554813724,영업/정상,,부산진구,부전동,부전동 미르대구탕,부전동 미르대구탕 051-8063540
고봉민김밥인개금백병원점,김밥(도시락),,부산광역시 부산진구 개금동 565-1 (1층),"부산광역시 부산진구 복지로 64 (개금동,(1층))",384013.855472661,185030.259402437,영업/정상,,부산진구,개금동,개금동 고봉민김밥인개금백병원점,개금동 고봉민김밥인개금백병원점 
부전양곱창,한식,,부산광역시 부산진구 부전동 520-10,부산광역시 부산진구 가야대로784번길 66 (부전동),387360.608882792,185871.218849272,영업/정상,,부산진구,부전동,부전동 부전양곱창,부전동 부전양곱창 
M&H푸드,한식,051-8915006,부산광역시 부산진구 개금동 540-195,"부산광역시 부산진구 엄광로 52-1, 1층 (개금동)",384186.099140076,185076.916967308,영업/정상,,부산진구,개금동,개금동 M&H푸드,개금동 M&H푸드 051-8915006
맛정당,한식,051894-7635,부산광역시 부산진구 당감동 515-6 지상1층,"부산광역시 부산진구 동평로 2, 지상1층 (당감동)",384970.715832,186772.837506466,영업/정상,,부산진구,당감동,당감동 맛정당,당감동 맛정당 051894-7635
양재기찜갈비,한식,051-6347857,부산광역시 부산진구 범천동 854-8,부산광역시 부산진구 황령대로 8 (범천동),387717.811638878,185103.345765001,영업/정상,,부산진구,범천동,범천동 양재기찜갈비,범천동 양재기찜갈비 051-6347857
기나키친,호프/통닭,051-8791826,부산광역시 부산진구 개금동 540-91 (1층),"부산광역시 부산진구 복지로 47 (개금동,(1층))",384075.655072119,185190.640736926,영업/정상,,부산진구,개금동,개금동 기나키친,개금동 기나키친 051-8791826
뭐고이기,한식,051-8192715,부산광역시 부산진구 부전동 396-12번지,부산광역시 부산진구 새싹로14번길 5 (부전동),387459.78901943,186403.881644052,영업/정상,,부산진구,부전동,부전동 뭐고이기,부전동 뭐고이기 051-8192715
동해바다,한식,051-896-1126,부산광역시 부산진구 개금동 207-15,부산광역시 부산진구 개금온정로17번길 38 (개금동),384260.980607753,185819.225770911,영업/정상,,부산진구,개금동,개금동 동해바다,개금동 동해바다 051-896-1126
(주)샐바 부산서면지사,경양식,051-8032220,부산광역시 부산진구 부전동 517-11 지상2-3층,"부산광역시 부산진구 서면로 55, 지상2-3층 (부전동)",387418.191744789,185990.719501235,영업/정상,,부산진구,부전동,부전동 (주)샐바 부산서면지사,부전동 (주)샐바 부산서면지사 051-8032220
막썰어파는횟집,횟집,051-8079292,부산광역시 부산진구 부전동 516-6번지,부산광역시 부산진구 중앙대로691번가길 24-13 (부전동),387294.285676273,185975.856974066,영업/정상,,부산진구,부전동,부전동 막썰어파는횟집,부전동 막썰어파는횟집 051-8079292
목마,한식,,부산광역시 부산진구 부전동 402-3번지,부산광역시 부산진구 새싹로29번길 10-3 (부전동),387298.77099763,186516.777148338,영업/정상,,부산진구,부전동,부전동 목마,부전동 목마 
부산여전구내식당,한식,,부산광역시 부산진구 양정동 74-161번지,부산광역시 부산진구 진남로 506 (양정동),388721.795573087,187485.590466134,영업/정상,,부산진구,양정동,양정동 부산여전구내식당,양정동 부산여전구내식당 
옥숙이손칼국수,한식,,부산광역시 부산진구 범천동 62-55번지,부산광역시 부산진구 범일로125번길 22 (범천동),387518.955287436,184475.226372211,영업/정상,,부산진구,범천동,범천동 옥숙이손칼국수,범천동 옥숙이손칼국수 
회를품은포차,횟집,,부산광역시 부산진구 양정동 394-15번지,부산광역시 부산진구 동평로406번길 71 (양정동),388417.249394758,187679.30467716,영업/정상,,부산진구,양정동,양정동 회를품은포차,양정동 회를품은포차 
일광횟집,횟집,051-8986858,부산광역시 부산진구 가야동 275-4,부산광역시 부산진구 가야대로588번길 13 (가야동),385452.533674421,185768.656101145,영업/정상,,부산진구,가야동,가야동 일광횟집,가야동 일광횟집 051-8986858
크로플덕오리아가씨 양정점,분식,051-8519255,부산광역시 부산진구 양정동 352-17,부산광역시 부산진구 양지로5번길 49 (양정동),388597.745399224,187789.301152186,영업/정상,,부산진구,양정동,양정동 크로플덕오리아가씨 양정점,양정동 크로플덕오리아가씨 양정점 051-8519255
나이브,경양식,051-818-1235,부산광역시 부산진구 전포동 349-32번지,부산광역시 부산진구 전포대로186번길 37 (전포동),388334.716828016,185732.853863137,영업/정상,,부산진구,전포동,전포동 나이브,전포동 나이브 051-818-1235
북경장,중국식,,부산광역시 부산진구 개금동 1-1,부산광역시 부산진구 백양관문로77번길 140 (개금동),384257.712381299,186741.465056364,영업/정상,,부산진구,개금동,개금동 북경장,개금동 북경장 
다잡아횟집,횟집,051-8083335,부산광역시 부산진구 부전동 406-4번지,부산광역시 부산진구 서면문화로 39-1 (부전동),387199.326568483,186542.932536743,영업/정상,,부산진구,부전동,부전동 다잡아횟집,부전동 다잡아횟집 051-8083335
거북선,호프/통닭,,부산광역시 부산진구 부전동 524-7번지,부산광역시 부산진구 중앙대로691번길 43 (부전동),387331.249442723,185839.309564172,영업/정상,,부산진구,부전동,부전동 거북선,부전동 거북선 
투윙닭강정,통닭(치킨),051-892-2292,부산광역시 부산진구 개금동 174-2번지 (1층),"부산광역시 부산진구 가야대로482번길 27, 1층 (개금동)",384440.280133252,185493.694931996,영업/정상,,부산진구,개금동,개금동 투윙닭강정,개금동 투윙닭강정 051-892-2292
혜성식당,한식,,부산광역시 부산진구 가야동 617-412번지,,,,영업/정상,,부산진구,가야동,가야동 혜성식당,가야동 혜성식당 
원두막장어철판구이,한식,,부산광역시 부산진구 개금동 470-7번지,부산광역시 부산진구 개금온정로17번길 47-3 (개금동),384217.810437702,185825.513808872,영업/정상,,부산진구,개금동,개금동 원두막장어철판구이,개금동 원두막장어철판구이 
양자강,한식,051896-2069,부산광역시 부산진구 개금동 53-0번지,부산광역시 부산진구 백양관문로 7 (개금동),384819.404885406,186404.89257743,영업/정상,,부산진구,개금동,개금동 양자강,개금동 양자강 051896-2069
카페051 양정대원칸타빌점,기타,051-643-3093,부산광역시 부산진구 양정동 393-17,부산광역시 부산진구 중앙대로909번길 8 (양정동),388473.867713581,187800.867308688,영업/정상,,부산진구,양정동,양정동 카페051 양정대원칸타빌점,양정동 카페051 양정대원칸타빌점 051-643-3093
초심정,한식,051-8071913,부산광역시 부산진구 초읍동 279-7,부산광역시 부산진구 초읍천로108번길 68 (초읍동),386396.424585874,188522.316238299,영업/정상,,부산진구,초읍동,초읍동 초심정,초읍동 초심정 051-8071913
바다횟집,횟집,051-893-8982,부산광역시 부산진구 가야동 271-23,부산광역시 부산진구 대학로 14-2 (가야동),385521.190335183,185789.731630048,영업/정상,,부산진구,가야동,가야동 바다횟집,가야동 바다횟집 051-893-8982
거제도식당,횟집,051-866-7443,부산광역시 부산진구 양정동 391-7번지,"부산광역시 부산진구 중앙대로909번길 26, 1층 (양정동)",388466.883866132,187870.51886421,영업/정상,,부산진구,양정동,양정동 거제도식당,양정동 거제도식당 051-866-7443
낙동추어탕 메기매운탕,중국식,051-8178648,부산광역시 부산진구 부전동 265-3,부산광역시 부산진구 새싹로8번길 35-12 (부전동),387602.723409153,186493.001429514,영업/정상,,부산진구,부전동,부전동 낙동추어탕 메기매운탕,부전동 낙동추어탕 메기매운탕 051-8178648
가야돈까스,경양식,051-895-5784,부산광역시 부산진구 가야동 370-9번지 (1층),"부산광역시 부산진구 대학로15번길 12-1, 1층 (가야동)",385571.092829268,185726.53660159,영업/정상,,부산진구,가야동,가야동 가야돈까스,가야동 가야돈까스 051-895-5784
왕갈비집,한식,051-8147114,부산광역시 부산진구 개금동 540-13번지,,,,영업/정상,,부산진구,개금동,개금동 왕갈비집,개금동 왕갈비집 051-8147114
선미식당,한식,051-645-3424,부산광역시 부산진구 범천동 854-14,부산광역시 부산진구 범일로192번길 19 (범천동),387737.62409037,185042.535188151,영업/정상,,부산진구,범천동,범천동 선미식당,범천동 선미식당 051-645-3424
