사업장명,업태구분명,소재지전화,소재지전체주소,도로명전체주소,좌표정보(x),좌표정보(y),영업상태명,naver_map_url,구,동,검색어,검색어2
태화육개장,한식,051-8025995,부산광역시 부산진구 부전동 397-21번지,부산광역시 부산진구 서면문화로 18-1 (부전동),387354.064306322,186392.915998119,영업/정상,,부산진구,부전동,부전동 태화육개장,부전동 태화육개장 051-8025995
마라당,기타,,부산광역시 부산진구 부전동 219-1번지 지상1층,"부산광역시 부산진구 중앙대로692번길 42, 지상1층 (부전동)",387785.244479896,185848.968800503,영업/정상,,부산진구,부전동,부전동 마라당,부전동 마라당 
황궁쟁반짜장,중국식,051-8521268,부산광역시 부산진구 양정동 321-20번지,부산광역시 부산진구 동평로 395 (양정동),388358.809149237,188108.502447486,영업/정상,,부산진구,양정동,양정동 황궁쟁반짜장,양정동 황궁쟁반짜장 051-8521268
울릉도,한식,051-8661107,부산광역시 부산진구 양정동 393-10번지,부산광역시 부산진구 동평로420번길 25 (양정동),388496.635415224,187839.573524225,영업/정상,,부산진구,양정동,양정동 울릉도,양정동 울릉도 051-8661107
언양숯불갈비,한식,051-8080788,부산광역시 부산진구 부전동 117-5번지,부산광역시 부산진구 동천로107번길 24 (부전동),387719.530413867,186302.529759995,영업/정상,,부산진구,부전동,부전동 언양숯불갈비,부전동 언양숯불갈비 051-8080788
한양각,중국식,051-863-1363,부산광역시 부산진구 양정동 501-19번지,부산광역시 부산진구 동평로 377 (양정동),388187.930281427,188153.193606103,영업/정상,,부산진구,양정동,양정동 한양각,양정동 한양각 051-863-1363
옛날보리밥,한식,051-8076709,부산광역시 부산진구 부암동 80-22,부산광역시 부산진구 새싹로 89-14 (부암동),386927.155383637,186997.056695881,영업/정상,,부산진구,부암동,부암동 옛날보리밥,부암동 옛날보리밥 051-8076709
합천식당,한식,,부산광역시 부산진구 범천동 839-411번지,부산광역시 부산진구 자유평화로 23 (범천동),387890.04298527,184437.113881768,영업/정상,,부산진구,범천동,범천동 합천식당,범천동 합천식당 
뚜꺼비식당,한식,051-8068940,부산광역시 부산진구 부전동 517-39,부산광역시 부산진구 가야대로784번길 57-1 (부전동),387393.896898716,185911.802400271,영업/정상,,부산진구,부전동,부전동 뚜꺼비식당,부전동 뚜꺼비식당 051-8068940
니꼬야,호프/통닭,051-806-7711,부산광역시 부산진구 부전동 402-4번지,부산광역시 부산진구 새싹로29번길 12 (부전동),387290.348475755,186515.213026994,영업/정상,,부산진구,부전동,부전동 니꼬야,부전동 니꼬야 051-806-7711
생생제주생고기,식육(숯불구이),,부산광역시 부산진구 부전동 142-7번지 (1층),"부산광역시 부산진구 동천로107번길 21 (부전동,(1층))",387725.986323061,186280.432629121,영업/정상,,부산진구,부전동,부전동 생생제주생고기,부전동 생생제주생고기 
이삭,한식,051-8057196,부산광역시 부산진구 부전동 261-1번지,부산광역시 부산진구 새싹로14번길 4 (부전동),387480.209971212,186399.641831647,영업/정상,,부산진구,부전동,부전동 이삭,부전동 이삭 051-8057196
그집,횟집,051-8097947,부산광역시 부산진구 부전동 397-18,부산광역시 부산진구 서면문화로 22-6 (부전동),387351.916096436,186409.399362637,영업/정상,,부산진구,부전동,부전동 그집,부전동 그집 051-8097947
그래도 목돈,한식,051-8182957,부산광역시 부산진구 부전동 399-9 (1층),"부산광역시 부산진구 새싹로 21-2, 1층 (부전동)",387364.065320392,186450.801712375,영업/정상,,부산진구,부전동,부전동 그래도 목돈,부전동 그래도 목돈 051-8182957
토닭토닭,한식,051-909-9177,부산광역시 부산진구 부전동 396-5번지 (1층),"부산광역시 부산진구 새싹로28번길 8-8 (부전동,(1층))",387410.196731276,186482.582089188,영업/정상,,부산진구,부전동,부전동 토닭토닭,부전동 토닭토닭 051-909-9177
대모골,한식,051-804-9959,부산광역시 부산진구 부전동 262-11 (1층),"부산광역시 부산진구 부전로152번길 71, 1층 (부전동)",387524.71516659,186390.741820536,영업/정상,,부산진구,부전동,부전동 대모골,부전동 대모골 051-804-9959
미스터 돈까스,한식,,부산광역시 부산진구 범천동 858-1,부산광역시 부산진구 황령대로17번길 27 (범천동),387734.120396852,185288.446374799,영업/정상,,부산진구,범천동,범천동 미스터 돈까스,범천동 미스터 돈까스 
영빈원,중국식,051-8936745,부산광역시 부산진구 개금동 566-7번지 외9필지,"부산광역시 부산진구 엄광로44번길 24 (개금동, 외9필지)",384127.757208576,184982.802504012,영업/정상,,부산진구,개금동,개금동 영빈원,개금동 영빈원 051-8936745
선아기사식당,한식,051-8682207,부산광역시 부산진구 양정동 271-14,부산광역시 부산진구 연수로 41 (양정동),388998.203034751,188146.135418767,영업/정상,,부산진구,양정동,양정동 선아기사식당,양정동 선아기사식당 051-8682207
가가와,식육(숯불구이),051-6323949,부산광역시 부산진구 범천동 847-37번지,부산광역시 부산진구 중앙번영로 6 (범천동),387644.702618617,184788.238112815,영업/정상,,부산진구,범천동,범천동 가가와,범천동 가가와 051-6323949
남다른썬치킨 신암1호점,통닭(치킨),051-639-8592,부산광역시 부산진구 범천동 1253-2,"부산광역시 부산진구 신암로 73, 1층 (범천동)",387101.634906551,185140.289101187,영업/정상,,부산진구,범천동,범천동 남다른썬치킨 신암1호점,범천동 남다른썬치킨 신암1호점 051-639-8592
파평옥 서면점,한식,051-8186701,부산광역시 부산진구 부전동 406-68,부산광역시 부산진구 서면문화로 41 (부전동),387204.775201908,186557.366522566,영업/정상,,부산진구,부전동,부전동 파평옥 서면점,부전동 파평옥 서면점 051-8186701
양지식당,한식,051-8028085,부산광역시 부산진구 부전동 352-2번지,부산광역시 부산진구 부전로152번길 40 (부전동),387448.880114798,186533.525481659,영업/정상,,부산진구,부전동,부전동 양지식당,부전동 양지식당 051-8028085
장어다움,한식,,부산광역시 부산진구 부전동 515-2번지,"부산광역시 부산진구 부전로66번길 6, 1층 (부전동)",387188.872618566,186001.924600666,영업/정상,,부산진구,부전동,부전동 장어다움,부전동 장어다움 
짚신매운갈비찜,한식,,부산광역시 부산진구 부전동 516-32,부산광역시 부산진구 부전로66번길 38 (부전동),387345.99631212,186006.622344663,영업/정상,,부산진구,부전동,부전동 짚신매운갈비찜,부전동 짚신매운갈비찜 
오모가리김치찌개,한식,051-8045396,부산광역시 부산진구 부전동 474-71,부산광역시 부산진구 서면문화로 31 (부전동),387237.098485227,186455.024654487,영업/정상,,부산진구,부전동,부전동 오모가리김치찌개,부전동 오모가리김치찌개 051-8045396
종로빈대떡,한식,051-8038538,부산광역시 부산진구 부전동 486-22번지,부산광역시 부산진구 서면문화로5번길 3 (부전동),387401.913387376,186277.209754041,영업/정상,,부산진구,부전동,부전동 종로빈대떡,부전동 종로빈대떡 051-8038538
정선가,일식,051809-5455,부산광역시 부산진구 부전동 122-24번지,부산광역시 부산진구 서전로9번길 26 (부전동),387726.302673353,186355.778206924,영업/정상,,부산진구,부전동,부전동 정선가,부전동 정선가 051809-5455
구워육,분식,051-6443331,부산광역시 부산진구 범천동 870-2,부산광역시 부산진구 중앙대로621번길 17 (범천동),387492.487463316,185153.737444089,영업/정상,,부산진구,범천동,범천동 구워육,범천동 구워육 051-6443331
소문대로,한식,051-808-5236,부산광역시 부산진구 부전동 486-3 1층,"부산광역시 부산진구 서면문화로5번길 9, 1층 (부전동)",387367.732252317,186275.033028246,영업/정상,,부산진구,부전동,부전동 소문대로,부전동 소문대로 051-808-5236
태양참숯불갈비,한식,051-634-2305,부산광역시 부산진구 범천동 1254-56번지,부산광역시 부산진구 신암로 82 (범천동),387086.773297851,185220.669597878,영업/정상,,부산진구,범천동,범천동 태양참숯불갈비,범천동 태양참숯불갈비 051-634-2305
부부해장국,한식,051-8055584,부산광역시 부산진구 부전동 522-44번지,부산광역시 부산진구 서면로 29-9 (부전동),387399.028464869,185732.73767518,영업/정상,,부산진구,부전동,부전동 부부해장국,부전동 부부해장국 051-8055584
콩나물비빔밥식당,한식,051-8060279,부산광역시 부산진구 부전동 474-119번지,부산광역시 부산진구 부전로96번길 31-13 (부전동),387271.28650396,186352.107448611,영업/정상,,부산진구,부전동,부전동 콩나물비빔밥식당,부전동 콩나물비빔밥식당 051-8060279
뜨락,한식,051-8069097,부산광역시 부산진구 부전동 519-36번지,"부산광역시 부산진구 중앙대로691번가길 24-12, 지상1층 (부전동)",387279.040561566,185952.325561282,영업/정상,,부산진구,부전동,부전동 뜨락,부전동 뜨락 051-8069097
만리장성,중국식,051-804-2627,부산광역시 부산진구 초읍동 271-4번지,,386474.243582914,188216.799854005,영업/정상,,부산진구,초읍동,초읍동 만리장성,초읍동 만리장성 051-804-2627
소장님,한식,051-8061919,부산광역시 부산진구 부전동 520-10,부산광역시 부산진구 가야대로784번길 66 (부전동),387360.608882792,185871.218849272,영업/정상,,부산진구,부전동,부전동 소장님,부전동 소장님 051-8061919
야밤포차,호프/통닭,051-6448332,"부산광역시 부산진구 범천동 1263-2 ,19","부산광역시 부산진구 신암로 69-1 (범천동,,19)",387114.313775203,185115.311525418,영업/정상,,부산진구,범천동,범천동 야밤포차,범천동 야밤포차 051-6448332
골목반점,중국식,051-8964551,부산광역시 부산진구 당감동 817-59,"부산광역시 부산진구 가야대로691번길 27, 1층 (당감동)",386369.644190375,186179.206224743,영업/정상,,부산진구,당감동,당감동 골목반점,당감동 골목반점 051-8964551
청담,한식,051-807-5555,부산광역시 부산진구 부전동 516-2번지 지상1층,"부산광역시 부산진구 가야대로784번길 42, 지상1층 (부전동)",387373.833716927,185981.953757477,영업/정상,,부산진구,부전동,부전동 청담,부전동 청담 051-807-5555
남포동 서울깍두기,한식,051-809-7398,부산광역시 부산진구 부전동 262-9번지 (1층),"부산광역시 부산진구 새싹로8번길 13, 1층 (부전동)",387541.981762678,186390.1252179,영업/정상,,부산진구,부전동,부전동 남포동 서울깍두기,부전동 남포동 서울깍두기 051-809-7398
일광스시,한식,051-853-6006,"부산광역시 부산진구 양정동 350-166 ,171,191","부산광역시 부산진구 양지로5번길 54 (양정동,,171,191)",388625.484654512,187797.632420251,영업/정상,,부산진구,양정동,양정동 일광스시,양정동 일광스시 051-853-6006
금호횟집,횟집,051804-7734,부산광역시 부산진구 부전동 402-4번지,부산광역시 부산진구 새싹로29번길 12 (부전동),387290.348475755,186515.213026994,영업/정상,,부산진구,부전동,부전동 금호횟집,부전동 금호횟집 051804-7734
베키네 부엌,횟집,,부산광역시 부산진구 부전동 519-4,부산광역시 부산진구 가야대로784번길 46-3 (부전동),387361.407359576,185957.35552792,영업/정상,,부산진구,부전동,부전동 베키네 부엌,부전동 베키네 부엌 
주식회사급행장,한식,,부산광역시 부산진구 부전동 485-19,부산광역시 부산진구 서면문화로5번길 29 (부전동),387271.507465622,186260.7524376,영업/정상,,부산진구,부전동,부전동 주식회사급행장,부전동 주식회사급행장 
해논미역,한식,051-806-6050,부산광역시 부산진구 부전동 400-9,"부산광역시 부산진구 새싹로29번길 15, 1층 (부전동)",387275.719369835,186480.854096867,영업/정상,,부산진구,부전동,부전동 해논미역,부전동 해논미역 051-806-6050
시장식당,한식,051-8979437,부산광역시 부산진구 당감동 292-33번지,부산광역시 부산진구 당감로34번길 46 (당감동),385950.355645623,187013.792391154,영업/정상,,부산진구,당감동,당감동 시장식당,당감동 시장식당 051-8979437
풍미추어탕,한식,051-8194636,부산광역시 부산진구 초읍동 338-8번지,부산광역시 부산진구 성지곡로 42 (초읍동),386526.391605177,189333.969444247,영업/정상,,부산진구,초읍동,초읍동 풍미추어탕,초읍동 풍미추어탕 051-8194636
그린돈까스,분식,,부산광역시 부산진구 범천동 881-64,부산광역시 부산진구 범일로153번길 16 (범천동),387523.055107806,184674.320050819,영업/정상,,부산진구,범천동,범천동 그린돈까스,범천동 그린돈까스 
하동재첩왕갈비,한식,051-808-5668,부산광역시 부산진구 부전동 262-15번지 (1층),"부산광역시 부산진구 중앙대로743번길 25 (부전동,(1층))",387523.470781412,186428.161233115,영업/정상,,부산진구,부전동,부전동 하동재첩왕갈비,부전동 하동재첩왕갈비 051-808-5668
연지식당,횟집,051-8070948,"부산광역시 부산진구 연지동 179-19번지 ,182-9","부산광역시 부산진구 연지로 9 (연지동,,182-9)",386761.715618971,187674.849865975,영업/정상,,부산진구,연지동,연지동 연지식당,연지동 연지식당 051-8070948
자갈치식당,한식,,부산광역시 부산진구 부전동 397-18번지,부산광역시 부산진구 서면문화로 22-6 (부전동),387351.916096436,186409.399362637,영업/정상,,부산진구,부전동,부전동 자갈치식당,부전동 자갈치식당 
쌈촌당감점,중국식,051-8978559,부산광역시 부산진구 당감동 258-11번지 (1층),"부산광역시 부산진구 당감로 23-1 (당감동,(1층))",385740.992021778,186860.99147045,영업/정상,,부산진구,당감동,당감동 쌈촌당감점,당감동 쌈촌당감점 051-8978559
비비큐치킨(BBQ치킨),통닭(치킨),051-8190349,부산광역시 부산진구 전포동 202-25,부산광역시 부산진구 서전로 65 (전포동),388263.429299316,186264.364347167,영업/정상,,부산진구,전포동,전포동 비비큐치킨(BBQ치킨),전포동 비비큐치킨(BBQ치킨) 051-8190349
통큰맘모스치킨,통닭(치킨),051-8945805,부산광역시 부산진구 개금동 258-1,부산광역시 부산진구 백양대로 235 (개금동),384446.673058078,186079.940973578,영업/정상,,부산진구,개금동,개금동 통큰맘모스치킨,개금동 통큰맘모스치킨 051-8945805
육수당서면롯데점,한식,051807-6780,부산광역시 부산진구 부전동 517-13,부산광역시 부산진구 가야대로784번길 41 (부전동),387406.028866566,185983.090289358,영업/정상,,부산진구,부전동,부전동 육수당서면롯데점,부전동 육수당서면롯데점 051807-6780
삿뽀로참치,한식,,부산광역시 부산진구 부전동 521-15번지 지상1층,"부산광역시 부산진구 부전로20번길 42, 지상1층 (부전동)",387357.743926771,185792.084930306,영업/정상,,부산진구,부전동,부전동 삿뽀로참치,부전동 삿뽀로참치 
춘하추동,분식,051-8095820,부산광역시 부산진구 부전동 262-13,부산광역시 부산진구 부전로152번길 69 (부전동),387518.541914434,186400.557609911,영업/정상,,부산진구,부전동,부전동 춘하추동,부전동 춘하추동 051-8095820
세영대구탕,한식,051-8059292,"부산광역시 부산진구 부전동 475-32번지 ,33","부산광역시 부산진구 서면문화로5번길 8 (부전동,,33)",387385.050971313,186299.223053937,영업/정상,,부산진구,부전동,부전동 세영대구탕,부전동 세영대구탕 051-8059292
지아찻집,호프/통닭,,부산광역시 부산진구 범천동 871-23,부산광역시 부산진구 신천대로65번길 64 (범천동),387468.017056893,185077.122197231,영업/정상,,부산진구,범천동,범천동 지아찻집,범천동 지아찻집 
독도는 새우땅,한식,051-8060506,부산광역시 부산진구 부전동 233-17번지,"부산광역시 부산진구 신천대로62번길 39, 지상1층 (부전동)",387488.792348427,185647.944970344,영업/정상,,부산진구,부전동,부전동 독도는 새우땅,부전동 독도는 새우땅 051-8060506
진성횟집,횟집,051-897-8978,부산광역시 부산진구 당감동 238-45,"부산광역시 부산진구 백양대로60번길 35, 1층 (당감동)",386006.02425994,186881.816624595,영업/정상,,부산진구,당감동,당감동 진성횟집,당감동 진성횟집 051-897-8978
통돼지갈비,한식,051-6469077,부산광역시 부산진구 범천동 1252,,387075.954446493,185197.397366377,영업/정상,,부산진구,범천동,범천동 통돼지갈비,범천동 통돼지갈비 051-6469077
경회루,한식,051-8028852,부산광역시 부산진구 부전동 400-1번지,부산광역시 부산진구 새싹로29번길 5 (부전동),387323.066120124,186487.407334506,영업/정상,,부산진구,부전동,부전동 경회루,부전동 경회루 051-8028852
시골추어탕,한식,051-8945880,부산광역시 부산진구 가야동 370-5,부산광역시 부산진구 대학로15번길 6 (가야동),385562.322017486,185749.504652611,영업/정상,,부산진구,가야동,가야동 시골추어탕,가야동 시골추어탕 051-8945880
리수스 과수원 과일&디저트 서면본점,한식,051-8078602,부산광역시 부산진구 부전동 156-43,부산광역시 부산진구 중앙대로 722-7 (부전동),387653.497424398,186160.614857687,영업/정상,,부산진구,부전동,부전동 리수스 과수원 과일&디저트 서면본점,부전동 리수스 과수원 과일&디저트 서면본점 051-8078602
서울식당,한식,,부산광역시 부산진구 당감동 69-17번지,부산광역시 부산진구 가야대로703번길 31 (당감동),386573.798546619,186288.987360189,영업/정상,,부산진구,당감동,당감동 서울식당,당감동 서울식당 
장어촌,한식,051-8096766,부산광역시 부산진구 부전동 475-12번지,부산광역시 부산진구 부전로96번길 36 (부전동),387327.064275492,186320.465355276,영업/정상,,부산진구,부전동,부전동 장어촌,부전동 장어촌 051-8096766
복조리,한식,,부산광역시 부산진구 범천동 844-71번지,부산광역시 부산진구 골드테마길 60 (범천동),387691.073614837,184747.549474389,영업/정상,,부산진구,범천동,범천동 복조리,범천동 복조리 
신토불이오리불고기,식육(숯불구이),051-8651070,부산광역시 부산진구 양정동 501-19 번지(지상2층),"부산광역시 부산진구 동평로 377 (양정동,번지(지상2층))",388187.930281427,188153.193606103,영업/정상,,부산진구,양정동,양정동 신토불이오리불고기,양정동 신토불이오리불고기 051-8651070
중앙숯불갈비,한식,051-6322008,부산광역시 부산진구 범천동 847-32번지,부산광역시 부산진구 골드테마길 65 (범천동),387652.46561103,184771.976400481,영업/정상,,부산진구,범천동,범천동 중앙숯불갈비,범천동 중앙숯불갈비 051-6322008
원카츠(서면점),분식,051-8096616,부산광역시 부산진구 부전동 142-11번지,부산광역시 부산진구 서전로9번길 8 (부전동),387703.039920169,186275.45645304,영업/정상,,부산진구,부전동,부전동 원카츠(서면점),부전동 원카츠(서면점) 051-8096616
중화요리가미,중국식,,부산광역시 부산진구 개금동 171-31,부산광역시 부산진구 가야대로482번길 9-3 (개금동),384457.703939392,185596.399452471,영업/정상,,부산진구,개금동,개금동 중화요리가미,개금동 중화요리가미 
부전강가네칼국수,분식,051-8076171,부산광역시 부산진구 전포동 875-2,부산광역시 부산진구 전포대로275번길 53 (전포동),387938.406326008,186768.185634003,영업/정상,,부산진구,전포동,전포동 부전강가네칼국수,전포동 부전강가네칼국수 051-8076171
팔미분식,분식,051-8080919,부산광역시 부산진구 부전동 524-18,부산광역시 부산진구 중앙대로691번길 55 (부전동),387273.823822869,185836.770575664,영업/정상,,부산진구,부전동,부전동 팔미분식,부전동 팔미분식 051-8080919
행진푸드,한식,051-809-3005,부산광역시 부산진구 부전동 469-4 (1층),"부산광역시 부산진구 부전로 102-6 (부전동,(1층))",387178.812473906,186364.733004677,영업/정상,,부산진구,부전동,부전동 행진푸드,부전동 행진푸드 051-809-3005
문화양곱창,한식,051-808-2072,부산광역시 부산진구 부전동 519-19번지,부산광역시 부산진구 가야대로784번길 56-8 (부전동),387339.555326093,185927.316710976,영업/정상,,부산진구,부전동,부전동 문화양곱창,부전동 문화양곱창 051-808-2072
남천낙지,한식,051-894-7713,부산광역시 부산진구 당감동 751-12번지,"부산광역시 부산진구 당감서로 79, 1층 (당감동)",385486.625580255,187261.407185845,영업/정상,,부산진구,당감동,당감동 남천낙지,당감동 남천낙지 051-894-7713
야우보쌈,한식,051-805-9947,부산광역시 부산진구 부전동 395-35번지,부산광역시 부산진구 부전로152번길 48 (부전동),387454.878905047,186489.12204049,영업/정상,,부산진구,부전동,부전동 야우보쌈,부전동 야우보쌈 051-805-9947
최고집왕갈비탕,식육(숯불구이),051-8183789,부산광역시 부산진구 연지동 20-7 (1층),"부산광역시 부산진구 성지로 51 (연지동,(1층))",387093.624180597,188158.473324431,영업/정상,,부산진구,연지동,연지동 최고집왕갈비탕,연지동 최고집왕갈비탕 051-8183789
하동식당,한식,051-8192917,부산광역시 부산진구 초읍동 174-1번지,부산광역시 부산진구 성지로 141-1 (초읍동),386570.084002641,188825.274925815,영업/정상,,부산진구,초읍동,초읍동 하동식당,초읍동 하동식당 051-8192917
장원식당,한식,051-8923210,부산광역시 부산진구 개금동 58-16번지 산58-16,,,,영업/정상,,부산진구,개금동,개금동 장원식당,개금동 장원식당 051-8923210
그냥식당,한식,051-8063440,부산광역시 부산진구 부전동 521-23 지상1층,"부산광역시 부산진구 서면로 29-10, 지상1층 (부전동)",387400.455648521,185756.237719901,영업/정상,,부산진구,부전동,부전동 그냥식당,부전동 그냥식당 051-8063440
팔복식당,한식,051-895-5384,부산광역시 부산진구 당감동 304-14 지상1층일부,"부산광역시 부산진구 당감로50번길 20 (당감동, 지상1층일부)",385794.235607472,187127.323646132,영업/정상,,부산진구,당감동,당감동 팔복식당,당감동 팔복식당 051-895-5384
영희네한상,한식,051-816-5250,부산광역시 부산진구 부암동 42-21번지,부산광역시 부산진구 신천대로 288 (부암동),386765.15547957,187297.594133399,영업/정상,,부산진구,부암동,부암동 영희네한상,부암동 영희네한상 051-816-5250
동남갈비,한식,051-8043700,부산광역시 부산진구 부전동 474-129번지,부산광역시 부산진구 부전로96번길 35 (부전동),387340.311229267,186348.820005961,영업/정상,,부산진구,부전동,부전동 동남갈비,부전동 동남갈비 051-8043700
이슈모리,한식,051-8062277,부산광역시 부산진구 부전동 233-15,"부산광역시 부산진구 신천대로62번길 45, 1층 (부전동)",387490.270141668,185678.914272305,영업/정상,,부산진구,부전동,부전동 이슈모리,부전동 이슈모리 051-8062277
포항명품물회,한식,051-8055464,부산광역시 부산진구 부전동 128-1번지,부산광역시 부산진구 중앙대로756번길 8 (부전동),387723.180311168,186426.719408038,영업/정상,,부산진구,부전동,부전동 포항명품물회,부전동 포항명품물회 051-8055464
초연반점,중국식,051-6341514,부산광역시 부산진구 초읍동 289-1번지,"부산광역시 부산진구 성지로143번길 14, 1층 (초읍동)",386547.818797688,188781.538629397,영업/정상,,부산진구,초읍동,초읍동 초연반점,초읍동 초연반점 051-6341514
신호등 장작구이/쾌도육가,한식,051-8977892,"부산광역시 부산진구 개금동 496-18 ,497-3","부산광역시 부산진구 가야대로 414 (개금동,,497-3)",383794.891709346,185511.187642707,영업/정상,,부산진구,개금동,개금동 신호등 장작구이/쾌도육가,개금동 신호등 장작구이/쾌도육가 051-8977892
꾸브라꼬숯불두마리치킨(부산진구점),한식,051-8960485,부산광역시 부산진구 당감동 516-4 나상가 4,"부산광역시 부산진구 백양관문로 10 (당감동,나상가 4)",385072.887064884,186590.744974992,영업/정상,,부산진구,당감동,당감동 꾸브라꼬숯불두마리치킨(부산진구점),당감동 꾸브라꼬숯불두마리치킨(부산진구점) 051-8960485
